well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
A23,3,T0,Control,10000ms,16,0.0137940245,0.037872083,0.98620594,0.037872087,1.0
A23,3,T1,Control,10000ms,16,0.28219873,0.38894626,0.7178013,0.38894626,0.6875
A23,3,T10,Control,10000ms,16,0.9999863,5.057859e-05,1.37125535e-05,5.0577946e-05,0.0
A23,3,T11,Control,10000ms,16,0.99999946,1.4874713e-06,5.6070587e-07,1.4925408e-06,0.0
A23,3,T12,Control,10000ms,16,1.0,0.0,5.06287e-11,1.0177571e-10,0.0
A23,3,T13,Control,10000ms,16,1.0,2.9802322e-08,4.2664485e-09,1.6995546e-08,0.0
A23,3,T14,Control,10000ms,16,1.0,0.0,9.4607676e-11,3.118149e-10,0.0
A23,3,T15,Control,10000ms,16,1.0,0.0,3.9683057e-10,1.575576e-09,0.0
A23,3,T2,Control,10000ms,16,0.4351346,0.46581575,0.5648654,0.46581575,0.5625
A23,3,T3,Control,10000ms,16,0.6163032,0.44270763,0.3836968,0.44270763,0.375
A23,3,T4,Control,10000ms,16,0.7678894,0.38032633,0.23211059,0.38032633,0.25
A23,3,T5,Control,10000ms,16,0.9280628,0.1887238,0.07193721,0.1887238,0.0625
A23,3,T6,Control,10000ms,16,0.99746823,0.009507213,0.002531798,0.009507219,0.0
A23,3,T7,Control,10000ms,16,0.96337384,0.14648739,0.03662613,0.14648737,0.0625
A23,3,T8,Control,10000ms,16,0.9999866,4.7564175e-05,1.3392046e-05,4.755559e-05,0.0
A23,3,T9,Control,10000ms,16,0.99997795,6.4317384e-05,2.203652e-05,6.430738e-05,0.0
A4,1,T0,Control,0ms,8,0.0073340917,0.012171437,0.9926659,0.012171428,1.0
A4,1,T1,Control,0ms,8,0.0062467633,0.009720125,0.99375325,0.0097201085,1.0
A4,1,T10,Control,0ms,8,0.26196474,0.45585352,0.73803526,0.4558535,0.75
A4,1,T11,Control,0ms,8,0.25792667,0.45817947,0.74207336,0.45817947,0.75
A4,1,T12,Control,0ms,8,0.38198456,0.51039696,0.6180154,0.510397,0.625
A4,1,T13,Control,0ms,8,0.26276052,0.45523345,0.7372395,0.45523342,0.75
A4,1,T14,Control,0ms,8,0.2781777,0.44706106,0.72182226,0.44706103,0.75
A4,1,T15,Control,0ms,8,0.29571268,0.43769187,0.70428735,0.43769187,0.75
A4,1,T2,Control,0ms,8,0.0047074715,0.008017404,0.99529254,0.0080173975,1.0
A4,1,T3,Control,0ms,8,0.0053828997,0.007988411,0.9946171,0.007988405,1.0
A4,1,T4,Control,0ms,8,0.008134913,0.011454857,0.9918651,0.011454848,1.0
A4,1,T5,Control,0ms,8,0.12715511,0.33257398,0.8728449,0.33257395,0.875
A4,1,T6,Control,0ms,8,0.12185683,0.3388907,0.87814313,0.3388907,0.875
A4,1,T7,Control,0ms,8,0.23509265,0.4195009,0.76490736,0.4195009,0.75
A4,1,T8,Control,0ms,8,0.2575163,0.45843926,0.7424837,0.45843923,0.75
A4,1,T9,Control,0ms,8,0.25927788,0.45739436,0.7407221,0.45739436,0.75
A4,2,T0,Control,10000ms,17,0.0057494277,0.013364388,0.9942506,0.01336438,1.0
A4,2,T1,Control,10000ms,17,0.009467621,0.028491793,0.9905324,0.02849179,1.0
A4,2,T10,Control,10000ms,17,0.14859074,0.2929143,0.85140926,0.2929143,0.8235294117647058
A4,2,T11,Control,10000ms,17,0.23814535,0.41089028,0.76185465,0.41089028,0.7647058823529411
A4,2,T12,Control,10000ms,17,0.4782643,0.46072987,0.52173567,0.46072987,0.5294117647058824
A4,2,T13,Control,10000ms,17,0.54042494,0.43745324,0.45957503,0.43745324,0.47058823529411764
A4,2,T14,Control,10000ms,17,0.529518,0.4513757,0.470482,0.4513757,0.47058823529411764
A4,2,T15,Control,10000ms,17,0.5670536,0.443348,0.43294638,0.443348,0.47058823529411764
A4,2,T2,Control,10000ms,17,0.058746252,0.22593038,0.9412538,0.2259304,0.9411764705882353
A4,2,T3,Control,10000ms,17,0.07424498,0.24085411,0.925755,0.24085411,0.9411764705882353
A4,2,T4,Control,10000ms,17,0.075911984,0.2422543,0.924088,0.2422543,0.9411764705882353
A4,2,T5,Control,10000ms,17,0.09914263,0.2564312,0.9008574,0.2564312,0.9411764705882353
