well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
A4,1,T11,Control,0ms,8,0.037646316,0.09583173,0.9623537,0.095831744,1.0
A4,1,T12,Control,0ms,8,0.013069175,0.028427307,0.98693085,0.028427286,1.0
A4,1,T13,Control,0ms,8,0.022297319,0.044105068,0.9777027,0.04410507,1.0
A4,1,T14,Control,0ms,8,0.034952905,0.07289703,0.9650471,0.072897024,1.0
A4,1,T15,Control,0ms,8,0.050102826,0.101292,0.94989717,0.10129199,1.0
A4,1,T2,Control,0ms,8,0.08737188,0.23039451,0.9126281,0.23039451,0.875
A4,1,T3,Control,0ms,8,0.099909425,0.26403233,0.9000906,0.26403233,0.875
A4,1,T4,Control,0ms,8,0.09578506,0.25939646,0.904215,0.25939646,0.875
A4,1,T5,Control,0ms,8,0.09892476,0.26343554,0.90107524,0.26343554,0.875
A4,1,T6,Control,0ms,8,0.09259936,0.25470155,0.9074006,0.25470155,0.875
A4,1,T7,Control,0ms,8,0.0940482,0.25870922,0.9059518,0.25870916,0.875
A4,1,T8,Control,0ms,8,0.08684255,0.23850022,0.91315746,0.23850021,0.875
A4,1,T9,Control,0ms,8,0.031999033,0.08503818,0.968001,0.08503817,1.0
A4,2,T0,Control,10000ms,17,0.038300946,0.13740739,0.96169907,0.13740739,0.9411764705882353
A4,2,T1,Control,10000ms,17,0.043409187,0.13988255,0.9565909,0.13988253,0.9411764705882353
A4,2,T10,Control,10000ms,17,0.060085338,0.1658013,0.93991464,0.1658013,0.9411764705882353
A4,2,T11,Control,10000ms,17,0.060496196,0.16531762,0.9395038,0.16531761,0.9411764705882353
A4,2,T12,Control,10000ms,17,0.07205948,0.16631082,0.92794055,0.16631082,0.9411764705882353
A4,2,T13,Control,10000ms,17,0.07285265,0.18288173,0.9271474,0.18288174,0.9411764705882353
A4,2,T14,Control,10000ms,17,0.08441356,0.19465478,0.9155865,0.19465476,0.9411764705882353
A4,2,T15,Control,10000ms,17,0.0917122,0.19382954,0.90828776,0.19382954,0.9411764705882353
